region,Year,Gender,Age_Group,IM,outcome,Condition_Alcohol,Count,Total_Days,Acute_Days,ALC_Days,Cost,AAF_Total,AAF_Sensitivity,AA_Count,AA_Total_Days,AA_Acute_Days,AA_ALC_Days,AA_Cost
BC,2007,Male,35-64,(2).(7),Morbidity,Breast cancer,4,6,6,0,15137.5242,0,0,0,0,0,0,0
BC,2007,Male,35-64,(3).(1),Morbidity,Diabetes,735,8291,7525,766,7508156.52,0.039799,0.039733,29.252265,329.973509,299.487475,30.486034,298817.1214
BC,2007,Male,35-64,(4).(1),Morbidity,Alcoholic psychoses,1048,5053,4716,337,3700769.89,1,1,1048,5053,4716,337,3700769.89
BC,2007,Male,35-64,(4).(2),Morbidity,Alcohol abuse,113,476,451,25,334921.7726,1,1,113,476,451,25,334921.7726
BC,2007,Male,35-64,(4).(3),Morbidity,Alcohol dependence,397,1987,1880,107,1410509.437,1,1,397,1987,1880,107,1410509.437
BC,2007,Male,35-64,(4).(4),Morbidity,Degeneration of nervous system due to alcohol,11,54,50,4,37817.5833,1,1,11,54,50,4,37817.5833
BC,2007,Male,35-64,(4).(5),Morbidity,Epilepsy,417,1950,1756,194,2020968.225,0.358945,0.358945,149.680065,699.94275,630.30742,69.63533,725416.4396
BC,2007,Male,35-64,(4).(6),Morbidity,Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2007,Male,35-64,(4).(7),Morbidity,Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2007,Male,35-64,(5).(1),Morbidity,Hypertension,155,595,595,0,723842.4453,0.24197,0.24197,37.50535,143.97215,143.97215,0,175148.1565
BC,2007,Male,35-64,(5).(2),Morbidity,Ischaemic heart disease,5124,22607,22394,213,41658737.59,0.044061,-0.15208,225.768564,996.087027,986.702034,9.384993,1835525.637
BC,2007,Male,35-64,(5).(3),Morbidity,Alcoholic cardiomypathy,11,83,83,0,125156.5865,1,1,11,83,83,0,125156.5865
BC,2007,Male,35-64,(5).(4),Morbidity,Atrial fibrillation and cardiac arrhythmia,959,3251,3233,18,5027896.073,0.162117,0.162117,155.470203,527.042367,524.124261,2.918106,815107.4277
BC,2007,Male,35-64,(5).(5),Morbidity,Haemorrhagic stroke,269,4155,3805,350,5402023.166,0.243735,0.243735,65.564715,1012.718925,927.411675,85.30725,1316662.116
BC,2007,Male,35-64,(5).(6),Morbidity,Ischaemic stroke,602,5779,4956,823,6026438.051,0.015272,0.015272,9.193744,88.256888,75.688032,12.568856,92035.76192
BC,2007,Male,35-64,(5).(7),Morbidity,Oesophageal varices,66,323,323,0,345212.6898,0.557994,0.557994,36.827604,180.232062,180.232062,0,192626.6096
BC,2007,Male,35-64,(6).(1),Morbidity,Alcoholic gastritis,86,217,217,0,199384.5192,1,1,86,217,217,0,199384.5192
BC,2007,Male,35-64,(6).(2),Morbidity,Liver cirrhosis,512,5168,4910,258,5025694.985,0.557994,0.557994,285.692928,2883.712992,2739.75054,143.962452,2804307.648
BC,2007,Male,35-64,(6).(3),Morbidity,Acute pancreatitis,380,2433,2294,139,2044723.403,0.430485,0.430485,163.5843,1047.370005,987.53259,59.837415,880222.7542
BC,2007,Male,35-64,(6).(4),Morbidity,Chronic pancreatitis,64,495,495,0,472376.6454,0.561921,0.561921,35.962944,278.150895,278.150895,0,265438.357
BC,2007,Male,35-64,(6).(5),Morbidity,Alcohol-induced pancreatitis,297,1698,1680,18,1520868.899,1,1,297,1698,1680,18,1520868.899
BC,2007,Male,35-64,(7).(1),Morbidity,Motor vehicle collisions,941,9286,8570,716,12398221.37,0.23919307,0.23919307,225.0806789,2221.146848,2049.88461,171.2622381,2965568.633
BC,2007,Male,35-64,(8).(1),Morbidity,Falls,2088,14941,13670,1271,17567328.67,0.250649,0.250649,523.355112,3744.946709,3426.37183,318.574879,4403233.364
BC,2007,Male,35-64,(8).(2),Morbidity,Drowning,6,33,33,0,39023.0621,0.250649,0.250649,1.503894,8.271417,8.271417,0,9781.091492
BC,2007,Male,35-64,(8).(3),Morbidity,Fires,50,392,391,1,765370.2281,0.250649,0.250649,12.53245,98.254408,98.003759,0.250649,191839.2823
BC,2007,Male,35-64,(8).(4),Morbidity,Accidental poisoning by substances other than alcohol,319,1709,1683,26,1731095.417,0.250649,0.250649,79.957031,428.359141,421.842267,6.516874,433897.3352
BC,2007,Male,35-64,(8).(5).(1),Morbidity,Accidental poisoning by alcohol,24,77,77,0,127567.6587,1,1,24,77,77,0,127567.6587
BC,2007,Male,35-64,(8).(5).(2),Morbidity,Accidental poisoning by NB alcohol,6,12,12,0,18121.2172,1,1,6,12,12,0,18121.2172
BC,2007,Male,35-64,(8).(6),Morbidity,Other unintentional injuries,1644,10775,9711,1064,14797197.53,0.250649,0.250649,412.066956,2700.742975,2434.052439,266.690536,3708902.764
BC,2007,Male,35-64,(9).(1),Morbidity,Intentional self-poisoning by substances other than alcohol,466,3056,2917,139,2935826.385,0.296503,0.296503,138.170398,906.113168,864.899251,41.213917,870481.3306
BC,2007,Male,35-64,(9).(2).(1),Morbidity,Intentional self-poisoning by alcohol,17,107,107,0,87954.3568,1,1,17,107,107,0,87954.3568
BC,2007,Male,35-64,(9).(2).(2),Morbidity,Intentional self-poisoning by NB alcohol,7,29,29,0,40628.951,1,1,7,29,29,0,40628.951
BC,2007,Male,35-64,(9).(3),Morbidity,Other intentional self-harm,85,1231,1185,46,1056400.111,0.296503,0.296503,25.202755,364.995193,351.356055,13.639138,313225.8021
BC,2007,Male,35-64,(9).(4),Morbidity,Assault / homicide,606,3315,3197,118,3986065.196,0.296503,0.296503,179.680818,982.907445,947.920091,34.987354,1181880.289
BC,2007,Male,35-64,(9).(5),Morbidity,Other intentional injury,12,243,206,37,161393.6496,0.296503,0.296503,3.558036,72.050229,61.079618,10.970611,47853.70129
BC,2007,Male,35-64,(A).(1),Morbidity,Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2007,Male,35-64,(A).(2),Morbidity,Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
BC,2007,Male,35-64,(A).(3),Morbidity,Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
BC,2007,Male,65+,(1).(1),Morbidity,Tuberculosis,29,656,656,0,423442.5434,0.436146,0.436146,12.648234,286.111776,286.111776,0,184682.7715
BC,2007,Male,65+,(1).(2),Morbidity,HIV,9,181,159,22,161811.8643,0.04693,0.04693,0.42237,8.49433,7.46187,1.03246,7593.830792
BC,2007,Male,65+,(1).(3),Morbidity,Lower respiratory tract infections,2055,20223,17746,2477,15112429.15,0.099937,0.099937,205.370535,2021.025951,1773.482002,247.543949,1510290.832
BC,2007,Male,65+,(2).(1),Morbidity,Oral cavity and pharynx cancer,70,921,832,89,1082310.202,0.516633,0.516633,36.16431,475.818993,429.838656,45.980337,559157.1666
BC,2007,Male,65+,(2).(2),Morbidity,Oesaphageal cancer,94,1411,1369,42,1611539.958,0.523697,0.523697,49.227518,738.936467,716.941193,21.995274,843958.6414
BC,2007,Male,65+,(2).(3),Morbidity,Colorectal cancer,949,11652,10932,720,12873398.7,0.295654,0.295654,280.575646,3444.960408,3232.089528,212.87088,3806071.82
BC,2007,Male,65+,(2).(4),Morbidity,Liver cancer,86,856,843,13,955779.7851,0.211745,0.211689,18.21007,181.25372,178.501035,2.752685,202381.5906
BC,2007,Male,65+,(2).(5),Morbidity,Pancreatic cancer,126,1751,1592,159,1742639.161,0.135619,0.135619,17.087994,237.468869,215.905448,21.563421,236334.9803
BC,2007,Male,65+,(2).(6),Morbidity,Laryngeal cancer,33,479,479,0,535210.8452,0.314654,0.314654,10.383582,150.719266,150.719266,0,168406.2333
BC,2007,Male,65+,(2).(7),Morbidity,Breast cancer,15,29,29,0,63661.6014,0,0,0,0,0,0,0
BC,2007,Male,65+,(3).(1),Morbidity,Diabetes,942,15073,12911,2162,12986435.99,0.049274,0.049231,46.416108,742.707002,636.176614,106.530388,639893.6468
BC,2007,Male,65+,(4).(1),Morbidity,Alcoholic psychoses,249,3878,2474,1404,2222075.722,1,1,249,3878,2474,1404,2222075.722
BC,2007,Male,65+,(4).(2),Morbidity,Alcohol abuse,24,277,267,10,135042.1629,1,1,24,277,267,10,135042.1629
BC,2007,Male,65+,(4).(3),Morbidity,Alcohol dependence,82,997,826,171,609952.9733,1,1,82,997,826,171,609952.9733
BC,2007,Male,65+,(4).(4),Morbidity,Degeneration of nervous system due to alcohol,6,202,186,16,96288.2565,1,1,6,202,186,16,96288.2565
BC,2007,Male,65+,(4).(5),Morbidity,Epilepsy,157,1149,846,303,987329.8524,0.282085,0.282085,44.287345,324.115665,238.64391,85.471755,278510.9414
BC,2007,Male,65+,(4).(6),Morbidity,Alcoholic polyneuropathy,1,58,32,26,14222.7288,1,1,1,58,32,26,14222.7288
BC,2007,Male,65+,(4).(7),Morbidity,Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2007,Male,65+,(5).(1),Morbidity,Hypertension,117,784,751,33,965423.5141,0.199216,0.199216,23.308272,156.185344,149.611216,6.574128,192327.8108
BC,2007,Male,65+,(5).(2),Morbidity,Ischaemic heart disease,5978,37530,35642,1888,57898858.04,0.015247,-0.16231,91.146566,572.21991,543.433574,28.786336,882783.8886
BC,2007,Male,65+,(5).(3),Morbidity,Alcoholic cardiomypathy,1,9,9,0,3760.8729,1,1,1,9,9,0,3760.8729
BC,2007,Male,65+,(5).(4),Morbidity,Atrial fibrillation and cardiac arrhythmia,1739,8592,7995,597,12303210.33,0.123751,0.123751,215.202989,1063.268592,989.389245,73.879347,1522534.581
BC,2007,Male,65+,(5).(5),Morbidity,Haemorrhagic stroke,394,6664,5107,1557,6028547.649,0.216367,0.216367,85.248598,1441.869688,1104.986269,336.883419,1304378.769
BC,2007,Male,65+,(5).(6),Morbidity,Ischaemic stroke,1686,30052,21283,8769,22130686.61,-0.01025,-0.01025,-17.2815,-308.033,-218.15075,-89.88225,-226839.5377
BC,2007,Male,65+,(5).(7),Morbidity,Oesophageal varices,14,73,73,0,59786.0514,0.535762,0.535762,7.500668,39.110626,39.110626,0,32031.09447
BC,2007,Male,65+,(6).(1),Morbidity,Alcoholic gastritis,13,38,34,4,29340.9386,1,1,13,38,34,4,29340.9386
BC,2007,Male,65+,(6).(2),Morbidity,Liver cirrhosis,142,1830,1529,301,1517633.791,0.535762,0.535762,76.078204,980.44446,819.180098,161.264362,813090.5152
BC,2007,Male,65+,(6).(3),Morbidity,Acute pancreatitis,268,1913,1868,45,1557982.944,0.404962,0.404962,108.529816,774.692306,756.469016,18.22329,630923.889
BC,2007,Male,65+,(6).(4),Morbidity,Chronic pancreatitis,11,185,173,12,148941.583,0.506531,0.506531,5.571841,93.708235,87.629863,6.078372,75443.52898
BC,2007,Male,65+,(6).(5),Morbidity,Alcohol-induced pancreatitis,29,168,161,7,122208.4503,1,1,29,168,161,7,122208.4503
BC,2007,Male,65+,(7).(1),Morbidity,Motor vehicle collisions,271,3758,3303,455,4244354.694,0.12410428,0.12410428,33.63225988,466.3838842,409.9164368,56.4674474,526742.5834
BC,2007,Male,65+,(8).(1),Morbidity,Falls,3168,52227,40696,11531,42916661.71,0.179934,0.179934,570.030912,9397.413018,7322.594064,2074.818954,7722166.609
BC,2007,Male,65+,(8).(2),Morbidity,Drowning,3,20,20,0,40611.9747,0.179934,0.179934,0.539802,3.59868,3.59868,0,7307.475056
BC,2007,Male,65+,(8).(3),Morbidity,Fires,13,314,248,66,376237.6014,0.179934,0.179934,2.339142,56.499276,44.623632,11.875644,67697.93657
BC,2007,Male,65+,(8).(4),Morbidity,Accidental poisoning by substances other than alcohol,145,1780,1241,539,1267440.694,0.179934,0.179934,26.09043,320.28252,223.298094,96.984426,228055.6739
BC,2007,Male,65+,(8).(5).(1),Morbidity,Accidental poisoning by alcohol,1,9,9,0,3943.1052,1,1,1,9,9,0,3943.1052
BC,2007,Male,65+,(8).(5).(2),Morbidity,Accidental poisoning by NB alcohol,3,3,3,0,7530.9188,1,1,3,3,3,0,7530.9188
BC,2007,Male,65+,(8).(6),Morbidity,Other unintentional injuries,404,4936,3921,1008,5835997.871,0.179934,0.179934,72.693336,888.154224,705.521214,181.373472,1050094.441
BC,2007,Male,65+,(9).(1),Morbidity,Intentional self-poisoning by substances other than alcohol,47,562,450,112,375445.8204,0.213688,0.213688,10.043336,120.092656,96.1596,23.933056,80228.26647
BC,2007,Male,65+,(9).(2).(1),Morbidity,Intentional self-poisoning by alcohol,2,9,9,0,27300.8857,1,1,2,9,9,0,27300.8857
BC,2007,Male,65+,(9).(2).(2),Morbidity,Intentional self-poisoning by NB alcohol,3,38,38,0,109024.573,1,1,3,38,38,0,109024.573
BC,2007,Male,65+,(9).(3),Morbidity,Other intentional self-harm,14,202,189,13,116009.785,0.213688,0.213688,2.991632,43.164976,40.387032,2.777944,24789.89894
BC,2007,Male,65+,(9).(4),Morbidity,Assault / homicide,32,872,331,541,720254.9292,0.213688,0.213688,6.838016,186.335936,70.730728,115.605208,153909.8353
BC,2007,Male,65+,(9).(5),Morbidity,Other intentional injury,1,1,1,0,586.8741,0.213688,0.213688,0.213688,0.213688,0.213688,0,125.4079527
BC,2007,Male,65+,(A).(1),Morbidity,Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2007,Male,65+,(A).(2),Morbidity,Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
BC,2007,Male,65+,(A).(3),Morbidity,Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
BC,2008,Female,15-34,(1).(1),Morbidity,Tuberculosis,16,349,349,0,179614.1254,0.270746,0.270746,4.331936,94.490354,94.490354,0,48629.806
BC,2008,Female,15-34,(1).(2),Morbidity,HIV,64,771,664,107,820716.9338,0.030203,0.030203,1.932992,23.286513,20.054792,3.231721,24788.11355
BC,2008,Female,15-34,(1).(3),Morbidity,Lower respiratory tract infections,250,1107,1104,3,1256898.585,0.062862,0.062862,15.7155,69.588234,69.399648,0.188586,79011.15888
BC,2008,Female,15-34,(2).(1),Morbidity,Oral cavity and pharynx cancer,2,61,54,7,124535.9232,0.348163,0.348163,0.696326,21.237943,18.800802,2.437141,43358.80063
BC,2008,Female,15-34,(2).(2),Morbidity,Oesaphageal cancer,0,0,0,0,0,0.392898,0.392898,0,0,0,0,0
BC,2008,Female,15-34,(2).(3),Morbidity,Colorectal cancer,7,32,32,0,42264.768,0.043214,0.043214,0.302498,1.382848,1.382848,0,1826.429684
BC,2008,Female,15-34,(2).(4),Morbidity,Liver cancer,0,0,0,0,0,0.173569,0.173546,0,0,0,0,0
BC,2008,Female,15-34,(2).(5),Morbidity,Pancreatic cancer,0,0,0,0,0,0.035065,0.035065,0,0,0,0,0
BC,2008,Female,15-34,(2).(6),Morbidity,Laryngeal cancer,0,0,0,0,0,0.20298,0.20298,0,0,0,0,0
BC,2008,Female,15-34,(2).(7),Morbidity,Breast cancer,32,65,65,0,189292.5465,0.143425,0.143425,4.5896,9.322625,9.322625,0,27149.28348
BC,2008,Female,15-34,(3).(1),Morbidity,Diabetes,38,156,156,0,119508.6023,-0.20176,-0.20176,-7.66688,-31.47456,-31.47456,0,-24112.0556
BC,2008,Female,15-34,(4).(1),Morbidity,Alcoholic psychoses,166,361,361,0,376433.8041,1,1,166,361,361,0,376433.8041
BC,2008,Female,15-34,(4).(2),Morbidity,Alcohol abuse,56,171,171,0,158069.1009,1,1,56,171,171,0,158069.1009
BC,2008,Female,15-34,(4).(3),Morbidity,Alcohol dependence,68,331,331,0,258657.5144,1,1,68,331,331,0,258657.5144
BC,2008,Female,15-34,(4).(4),Morbidity,Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2008,Female,15-34,(4).(5),Morbidity,Epilepsy,124,695,540,155,729414.1074,0.174445,0.174445,21.63118,121.239275,94.2003,27.038975,127242.644
BC,2008,Female,15-34,(4).(6),Morbidity,Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2008,Female,15-34,(4).(7),Morbidity,Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2008,Female,15-34,(5).(1),Morbidity,Hypertension,20,82,82,0,108609.3963,0.102322,0.102322,2.04644,8.390404,8.390404,0,11113.13065
BC,2008,Female,15-34,(5).(2),Morbidity,Ischaemic heart disease,9,52,52,0,85038.7642,-0.12709,-0.12709,-1.14381,-6.60868,-6.60868,0,-10807.57654
BC,2008,Female,15-34,(5).(3),Morbidity,Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2008,Female,15-34,(5).(4),Morbidity,Atrial fibrillation and cardiac arrhythmia,27,42,42,0,87317.0174,0.07734,0.07734,2.08818,3.24828,3.24828,0,6753.098126
BC,2008,Female,15-34,(5).(5),Morbidity,Haemorrhagic stroke,27,519,466,53,933289.6168,-0.10358,-0.10358,-2.79666,-53.75802,-48.26828,-5.48974,-96670.13851
BC,2008,Female,15-34,(5).(6),Morbidity,Ischaemic stroke,11,502,276,226,361161.6028,-0.04173,-0.04173,-0.45903,-20.94846,-11.51748,-9.43098,-15071.27368
BC,2008,Female,15-34,(5).(7),Morbidity,Oesophageal varices,2,2,2,0,7602.6315,0.587753,0.587753,1.175506,1.175506,1.175506,0,4468.469472
BC,2008,Female,15-34,(6).(1),Morbidity,Alcoholic gastritis,11,18,18,0,23206.2358,1,1,11,18,18,0,23206.2358
BC,2008,Female,15-34,(6).(2),Morbidity,Liver cirrhosis,16,150,150,0,112630.8873,0.587753,0.587753,9.404048,88.16295,88.16295,0,66199.1419
BC,2008,Female,15-34,(6).(3),Morbidity,Acute pancreatitis,124,639,639,0,547426.2314,0.137048,0.137048,16.993952,87.573672,87.573672,0,75023.67016
BC,2008,Female,15-34,(6).(4),Morbidity,Chronic pancreatitis,27,100,100,0,103592.8512,0.322773,0.322773,8.714871,32.2773,32.2773,0,33436.97536
BC,2008,Female,15-34,(6).(5),Morbidity,Alcohol-induced pancreatitis,20,129,129,0,88502.3766,1,1,20,129,129,0,88502.3766
BC,2008,Female,15-34,(7).(1),Morbidity,Motor vehicle collisions,428,3583,3430,153,5219091.517,0.273191497,0.273191497,116.9259607,978.8451338,937.0468347,41.79829904,1425811.425
BC,2008,Female,15-34,(8).(1),Morbidity,Falls,426,1583,1573,10,2160472.834,0.185086,0.185086,78.846636,292.991138,291.140278,1.85086,399873.2749
BC,2008,Female,15-34,(8).(2),Morbidity,Drowning,2,3,3,0,3453.4656,0.185086,0.185086,0.370172,0.555258,0.555258,0,639.188134
BC,2008,Female,15-34,(8).(3),Morbidity,Fires,9,27,27,0,41812.4899,0.185086,0.185086,1.665774,4.997322,4.997322,0,7738.906506
BC,2008,Female,15-34,(8).(4),Morbidity,Accidental poisoning by substances other than alcohol,242,1004,754,250,1031327.324,0.185086,0.185086,44.790812,185.826344,139.554844,46.2715,190884.249
BC,2008,Female,15-34,(8).(5).(1),Morbidity,Accidental poisoning by alcohol,7,10,10,0,16808.064,1,1,7,10,10,0,16808.064
BC,2008,Female,15-34,(8).(5).(2),Morbidity,Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2008,Female,15-34,(8).(6),Morbidity,Other unintentional injuries,324,1614,1606,8,2043493.934,0.185086,0.185086,59.967864,298.728804,297.248116,1.480688,378222.1183
BC,2008,Female,15-34,(9).(1),Morbidity,Intentional self-poisoning by substances other than alcohol,711,2987,2968,19,2589685.095,0.231956,0.231956,164.920716,692.852572,688.445408,4.407164,600692.9958
BC,2008,Female,15-34,(9).(2).(1),Morbidity,Intentional self-poisoning by alcohol,5,25,25,0,17641.728,1,1,5,25,25,0,17641.728
BC,2008,Female,15-34,(9).(2).(2),Morbidity,Intentional self-poisoning by NB alcohol,1,4,4,0,15984.384,1,1,1,4,4,0,15984.384
BC,2008,Female,15-34,(9).(3),Morbidity,Other intentional self-harm,73,529,458,71,465756.2334,0.231956,0.231956,16.932788,122.704724,106.235848,16.468876,108034.9529
BC,2008,Female,15-34,(9).(4),Morbidity,Assault / homicide,84,411,403,8,801319.6101,0.231956,0.231956,19.484304,95.333916,93.478268,1.855648,185870.8915
BC,2008,Female,15-34,(9).(5),Morbidity,Other intentional injury,1,9,9,0,9022.0416,0.231956,0.231956,0.231956,2.087604,2.087604,0,2092.716681
BC,2008,Female,15-34,(A).(1),Morbidity,Complication of pregnancy by maternal use of alcohol,1,3,3,0,2688.6912,1,1,1,3,3,0,2688.6912
BC,2008,Female,15-34,(A).(2),Morbidity,Low birth weight,1,3,3,0,15628.9536,1,1,1,3,3,0,15628.9536
BC,2008,Female,15-34,(A).(3),Morbidity,Fetal alcohol syndrome,3,10,10,0,11908.444,1,1,3,10,10,0,11908.444
BC,2008,Female,35-64,(1).(1),Morbidity,Tuberculosis,18,488,483,5,333447.6701,0.229715,0.229715,4.13487,112.10092,110.952345,1.148575,76597.93154
BC,2008,Female,35-64,(1).(2),Morbidity,HIV,143,1945,1770,175,1918318.613,0.021753,0.021753,3.110679,42.309585,38.50281,3.806775,41729.18479
BC,2008,Female,35-64,(1).(3),Morbidity,Lower respiratory tract infections,955,6090,5806,284,6511439.048,0.054417,0.054417,51.968235,331.39953,315.945102,15.454428,354332.9787
BC,2008,Female,35-64,(2).(1),Morbidity,Oral cavity and pharynx cancer,28,209,206,3,444883.9634,0.307671,0.307671,8.614788,64.303239,63.380226,0.923013,136877.8939
BC,2008,Female,35-64,(2).(2),Morbidity,Oesaphageal cancer,16,309,281,28,311516.0545,0.360686,0.360686,5.770976,111.451974,101.352766,10.099208,112359.4796
BC,2008,Female,35-64,(2).(3),Morbidity,Colorectal cancer,394,3186,3073,113,3966178.508,0.040645,0.040645,16.01413,129.49497,124.902085,4.592885,161205.3254
BC,2008,Female,35-64,(2).(4),Morbidity,Liver cancer,31,228,227,1,305974.9757,0.211533,0.211518,6.557523,48.229524,48.017991,0.211533,64723.80453
BC,2008,Female,35-64,(2).(5),Morbidity,Pancreatic cancer,72,967,931,36,1000336.005,0.036795,0.036795,2.64924,35.580765,34.256145,1.32462,36807.36332
BC,2008,Female,35-64,(2).(6),Morbidity,Laryngeal cancer,9,87,71,16,97725.3434,0.184852,0.184852,1.663668,16.082124,13.124492,2.957632,18064.72518
BC,2008,Female,35-64,(2).(7),Morbidity,Breast cancer,1321,2793,2724,69,6758599.834,0.124776,0.124776,164.829096,348.499368,339.889824,8.609544,843311.0528
BC,2008,Female,35-64,(3).(1),Morbidity,Diabetes,471,4696,4421,275,4332940.06,-0.18725,-0.18725,-88.19475,-879.326,-827.83225,-51.49375,-811343.0263
BC,2008,Female,35-64,(4).(1),Morbidity,Alcoholic psychoses,429,2148,1603,545,1637668.824,1,1,429,2148,1603,545,1637668.824
BC,2008,Female,35-64,(4).(2),Morbidity,Alcohol abuse,72,294,294,0,240268.3612,1,1,72,294,294,0,240268.3612
BC,2008,Female,35-64,(4).(3),Morbidity,Alcohol dependence,250,1226,1217,9,884884.4631,1,1,250,1226,1217,9,884884.4631
BC,2008,Female,35-64,(4).(4),Morbidity,Degeneration of nervous system due to alcohol,4,33,33,0,13777.4506,1,1,4,33,33,0,13777.4506
BC,2008,Female,35-64,(4).(5),Morbidity,Epilepsy,238,879,877,2,988574.3819,0.149272,0.149272,35.526736,131.210088,130.911544,0.298544,147566.4751
BC,2008,Female,35-64,(4).(6),Morbidity,Alcoholic polyneuropathy,2,22,22,0,10951.91,1,1,2,22,22,0,10951.91
BC,2008,Female,35-64,(4).(7),Morbidity,Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2008,Female,35-64,(5).(1),Morbidity,Hypertension,134,459,458,1,645577.8605,0.083061,0.083061,11.130174,38.124999,38.041938,0.083061,53622.34267
BC,2008,Female,35-64,(5).(2),Morbidity,Ischaemic heart disease,1240,4991,4951,40,9403142.503,-0.20838,-0.20838,-258.3912,-1040.02458,-1031.68938,-8.3352,-1959426.835
BC,2008,Female,35-64,(5).(3),Morbidity,Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2008,Female,35-64,(5).(4),Morbidity,Atrial fibrillation and cardiac arrhythmia,435,1510,1507,3,2221450.64,0.067452,0.067452,29.34162,101.85252,101.650164,0.202356,149841.2886
BC,2008,Female,35-64,(5).(5),Morbidity,Haemorrhagic stroke,209,2699,2374,325,4052911.317,-0.11573,-0.11573,-24.18757,-312.35527,-274.74302,-37.61225,-469043.4268
BC,2008,Female,35-64,(5).(6),Morbidity,Ischaemic stroke,416,4738,4135,603,5112063.795,-0.07455,-0.07455,-31.0128,-353.2179,-308.26425,-44.95365,-381104.3559
BC,2008,Female,35-64,(5).(7),Morbidity,Oesophageal varices,16,146,146,0,160701.9733,0.585008,0.585008,9.360128,85.411168,85.411168,0,94011.94
