Province,Year,Gender,Age_Group,IM,Condition_Alcohol,Count,Total_Days,Acute_Days,ALC_Days,Cost,AAF_Total,AAF_Sensitivity,AA_Count,AA_Total_Days,AA_Acute_Days,AA_ALC_Days,AA_Cost
08:SK,2011,Female,65+,(5).(6),Ischaemic stroke,415,7082,5611,1471,6886302.989,-0.07935,-0.07935,-32.93025,-561.9567,-445.23285,-116.72385,-546428.1422
08:SK,2011,Female,65+,(5).(7),Oesophageal varices,6,39,39,0,45961.2902,0.541158,0.541158,3.246948,21.105162,21.105162,0,24872.31988
08:SK,2011,Female,65+,(6).(1),Alcoholic gastritis,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Female,65+,(6).(2),Liver cirrhosis,25,372,322,50,351070.4052,0.541158,0.541158,13.52895,201.310776,174.252876,27.0579,189984.5583
08:SK,2011,Female,65+,(6).(3),Acute pancreatitis,74,841,769,72,1094347.49,0.189158,0.189158,13.997692,159.081878,145.462502,13.619376,207004.5825
08:SK,2011,Female,65+,(6).(4),Chronic pancreatitis,7,89,89,0,96480.3797,0.308393,0.308393,2.158751,27.446977,27.446977,0,29753.87374
08:SK,2011,Female,65+,(6).(5),Alcohol-induced pancreatitis,1,11,11,0,6581.6039,1,1,1,11,11,0,6581.6039
08:SK,2011,Female,65+,(7).(1),Motor vehicle collisions,79,892,854,38,1009041.654,0.084579202,0.084579202,6.681756958,75.44464818,72.23063851,3.214009676,85343.93787
08:SK,2011,Female,65+,(8).(1),Falls,2640,38496,30640,7856,36904408.98,0.057042,0.057042,150.59088,2195.888832,1747.76688,448.121952,2105101.297
08:SK,2011,Female,65+,(8).(2),Drowning,0,0,0,0,0,0.057042,0.057042,0,0,0,0,0
08:SK,2011,Female,65+,(8).(3),Fires,2,2,2,0,8912.9915,0.057042,0.057042,0.114084,0.114084,0.114084,0,508.4148611
08:SK,2011,Female,65+,(8).(4),Accidental poisoning by substances other than alcohol,62,530,424,106,453766.1783,0.057042,0.057042,3.536604,30.23226,24.185808,6.046452,25883.73034
08:SK,2011,Female,65+,(8).(5).(1),Accidental poisoning by alcohol,1,1,1,0,3300.15,1,1,1,1,1,0,3300.15
08:SK,2011,Female,65+,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Female,65+,(8).(6),Other unintentional injuries,95,892,767,125,1163886.169,0.057042,0.057042,5.41899,50.881464,43.751214,7.13025,66390.39487
08:SK,2011,Female,65+,(9).(1),Intentional self-poisoning by substances other than alcohol,15,221,215,6,150733.2514,0.07106,0.07106,1.0659,15.70426,15.2779,0.42636,10711.10484
08:SK,2011,Female,65+,(9).(2).(1),Intentional self-poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Female,65+,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Female,65+,(9).(3),Other intentional self-harm,2,36,36,0,15559.8666,0.07106,0.07106,0.14212,2.55816,2.55816,0,1105.684121
08:SK,2011,Female,65+,(9).(4),Assault / homicide,6,154,102,52,166598.1999,0.07106,0.07106,0.42636,10.94324,7.24812,3.69512,11838.46808
08:SK,2011,Female,65+,(9).(5),Other intentional injury,0,0,0,0,0,0.07106,0.07106,0,0,0,0,0
08:SK,2011,Female,65+,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Female,65+,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Female,65+,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,15-34,(1).(1),Tuberculosis,3,52,52,0,31120.4229,0.54767,0.54767,1.64301,28.47884,28.47884,0,17043.72201
08:SK,2011,Male,15-34,(1).(2),HIV,12,257,257,0,286194.8257,0.071115,0.071115,0.85338,18.276555,18.276555,0,20352.74503
08:SK,2011,Male,15-34,(1).(3),Lower respiratory tract infections,107,518,518,0,690089.6366,0.135654,0.135654,14.514978,70.268772,70.268772,0,93613.41956
08:SK,2011,Male,15-34,(2).(1),Oral cavity and pharynx cancer,0,0,0,0,0,0.614624,0.614624,0,0,0,0,0
08:SK,2011,Male,15-34,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.605629,0.605629,0,0,0,0,0
08:SK,2011,Male,15-34,(2).(3),Colorectal cancer,6,51,51,0,82015.1536,0.262668,0.262668,1.576008,13.396068,13.396068,0,21542.75637
08:SK,2011,Male,15-34,(2).(4),Liver cancer,0,0,0,0,0,0.209713,0.209619,0,0,0,0,0
08:SK,2011,Male,15-34,(2).(5),Pancreatic cancer,1,11,11,0,21783.8816,0.10054,0.10054,0.10054,1.10594,1.10594,0,2190.151456
08:SK,2011,Male,15-34,(2).(6),Laryngeal cancer,0,0,0,0,0,0.385973,0.385973,0,0,0,0,0
08:SK,2011,Male,15-34,(2).(7),Breast cancer,0,0,0,0,0,0,0,0,0,0,0,0
08:SK,2011,Male,15-34,(3).(1),Diabetes,45,188,188,0,239885.8586,0.036623,0.036552,1.648035,6.885124,6.885124,0,8785.3398
08:SK,2011,Male,15-34,(4).(1),Alcoholic psychoses,61,127,127,0,194769.225,1,1,61,127,127,0,194769.225
08:SK,2011,Male,15-34,(4).(2),Alcohol abuse,19,72,72,0,69923.5216,1,1,19,72,72,0,69923.5216
08:SK,2011,Male,15-34,(4).(3),Alcohol dependence,22,147,147,0,110637.811,1,1,22,147,147,0,110637.811
08:SK,2011,Male,15-34,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,15-34,(4).(5),Epilepsy,51,169,169,0,252720.1962,0.369382,0.369382,18.838482,62.425558,62.425558,0,93350.29151
08:SK,2011,Male,15-34,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,15-34,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,15-34,(5).(1),Hypertension,8,24,24,0,40785.2101,0.240681,0.240681,1.925448,5.776344,5.776344,0,9816.225152
08:SK,2011,Male,15-34,(5).(2),Ischaemic heart disease,8,46,46,0,87093.1021,0.048518,-0.09548,0.388144,2.231828,2.231828,0,4225.583128
08:SK,2011,Male,15-34,(5).(3),Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,15-34,(5).(4),Atrial fibrillation and cardiac arrhythmia,32,80,80,0,179340.4853,0.165851,0.165851,5.307232,13.26808,13.26808,0,29743.79883
08:SK,2011,Male,15-34,(5).(5),Haemorrhagic stroke,3,26,26,0,103041.3862,0.244175,0.244175,0.732525,6.34855,6.34855,0,25160.13048
08:SK,2011,Male,15-34,(5).(6),Ischaemic stroke,5,86,86,0,263864.5711,0.038491,0.038491,0.192455,3.310226,3.310226,0,10156.41121
08:SK,2011,Male,15-34,(5).(7),Oesophageal varices,0,0,0,0,0,0.559095,0.559095,0,0,0,0,0
08:SK,2011,Male,15-34,(6).(1),Alcoholic gastritis,15,23,23,0,48409.9144,1,1,15,23,23,0,48409.9144
08:SK,2011,Male,15-34,(6).(2),Liver cirrhosis,7,53,53,0,59855.1723,0.559095,0.559095,3.913665,29.632035,29.632035,0,33464.72756
08:SK,2011,Male,15-34,(6).(3),Acute pancreatitis,35,212,212,0,272005.8585,0.430729,0.430729,15.075515,91.314548,91.314548,0,117160.8114
08:SK,2011,Male,15-34,(6).(4),Chronic pancreatitis,2,5,5,0,6289.9787,0.570224,0.570224,1.140448,2.85112,2.85112,0,3586.696814
08:SK,2011,Male,15-34,(6).(5),Alcohol-induced pancreatitis,21,89,89,0,83464.0997,1,1,21,89,89,0,83464.0997
08:SK,2011,Male,15-34,(7).(1),Motor vehicle collisions,250,2858,2684,174,5146959.997,0.339741336,0.339741336,84.935334,970.9807383,911.8657458,59.11499246,1748635.066
08:SK,2011,Male,15-34,(8).(1),Falls,220,1062,858,204,1827365.634,0.299074,0.299074,65.79628,317.616588,256.605492,61.011096,546517.5497
08:SK,2011,Male,15-34,(8).(2),Drowning,1,1,1,0,4851.27,0.299074,0.299074,0.299074,0.299074,0.299074,0,1450.888724
08:SK,2011,Male,15-34,(8).(3),Fires,2,17,17,0,83975.0496,0.299074,0.299074,0.598148,5.084258,5.084258,0,25114.75398
08:SK,2011,Male,15-34,(8).(4),Accidental poisoning by substances other than alcohol,75,466,466,0,744400.2393,0.299074,0.299074,22.43055,139.368484,139.368484,0,222630.7572
08:SK,2011,Male,15-34,(8).(5).(1),Accidental poisoning by alcohol,3,3,3,0,14993.3844,1,1,3,3,3,0,14993.3844
08:SK,2011,Male,15-34,(8).(5).(2),Accidental poisoning by NB alcohol,2,2,2,0,3845.545,1,1,2,2,2,0,3845.545
08:SK,2011,Male,15-34,(8).(6),Other unintentional injuries,381,1718,1656,62,3120862.771,0.299074,0.299074,113.947194,513.809132,495.266544,18.542588,933368.9124
08:SK,2011,Male,15-34,(9).(1),Intentional self-poisoning by substances other than alcohol,83,472,472,0,547548.7861,0.356574,0.356574,29.595642,168.302928,168.302928,0,195241.6609
08:SK,2011,Male,15-34,(9).(2).(1),Intentional self-poisoning by alcohol,1,1,1,0,1369.3314,1,1,1,1,1,0,1369.3314
08:SK,2011,Male,15-34,(9).(2).(2),Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,15-34,(9).(3),Other intentional self-harm,32,196,196,0,169511.4178,0.356574,0.356574,11.410368,69.888504,69.888504,0,60443.36429
08:SK,2011,Male,15-34,(9).(4),Assault / homicide,346,1850,1762,88,3009094.657,0.356574,0.356574,123.374604,659.6619,628.283388,31.378512,1072964.918
08:SK,2011,Male,15-34,(9).(5),Other intentional injury,3,29,29,0,137047.5798,0.356574,0.356574,1.069722,10.340646,10.340646,0,48867.60372
08:SK,2011,Male,15-34,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,15-34,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,15-34,(A).(3),Fetal alcohol syndrome,1,18,18,0,6697.3591,1,1,1,18,18,0,6697.3591
08:SK,2011,Male,35-64,(1).(1),Tuberculosis,6,79,79,0,72244.3869,0.528327,0.528327,3.169962,41.737833,41.737833,0,38168.6602
08:SK,2011,Male,35-64,(1).(2),HIV,29,693,635,58,683182.9729,0.066592,0.066592,1.931168,46.148256,42.28592,3.862336,45494.52053
08:SK,2011,Male,35-64,(1).(3),Lower respiratory tract infections,389,2402,2384,18,3111646.783,0.131001,0.131001,50.959389,314.664402,312.306384,2.358018,407628.8402
08:SK,2011,Male,35-64,(2).(1),Oral cavity and pharynx cancer,22,242,206,36,492625.6289,0.599847,0.599847,13.196634,145.162974,123.568482,21.594492,295500.0056
08:SK,2011,Male,35-64,(2).(2),Oesaphageal cancer,23,315,307,8,467900.3724,0.596628,0.596628,13.722444,187.93782,183.164796,4.773024,279162.4634
08:SK,2011,Male,35-64,(2).(3),Colorectal cancer,157,1419,1419,0,2113836.452,0.289772,0.289772,45.494204,411.186468,411.186468,0,612530.6165
08:SK,2011,Male,35-64,(2).(4),Liver cancer,15,185,185,0,286557.3316,0.223122,0.22304,3.34683,41.27757,41.27757,0,63937.24494
08:SK,2011,Male,35-64,(2).(5),Pancreatic cancer,24,157,157,0,235925.1676,0.121343,0.121343,2.912232,19.050851,19.050851,0,28627.86761
08:SK,2011,Male,35-64,(2).(6),Laryngeal cancer,15,289,289,0,684066.3211,0.378198,0.378198,5.67297,109.299222,109.299222,0,258712.5145
08:SK,2011,Male,35-64,(2).(7),Breast cancer,3,14,14,0,20336.084,0,0,0,0,0,0,0
08:SK,2011,Male,35-64,(3).(1),Diabetes,426,3596,3237,359,4594688.823,0.044232,0.044168,18.842832,159.058272,143.178984,15.879288,203232.276
08:SK,2011,Male,35-64,(4).(1),Alcoholic psychoses,207,1052,935,117,992196.1074,1,1,207,1052,935,117,992196.1074
08:SK,2011,Male,35-64,(4).(2),Alcohol abuse,25,98,98,0,95958.3211,1,1,25,98,98,0,95958.3211
08:SK,2011,Male,35-64,(4).(3),Alcohol dependence,72,598,586,12,360755.6932,1,1,72,598,586,12,360755.6932
08:SK,2011,Male,35-64,(4).(4),Degeneration of nervous system due to alcohol,4,25,25,0,25813.1417,1,1,4,25,25,0,25813.1417
08:SK,2011,Male,35-64,(4).(5),Epilepsy,126,543,543,0,807076.0558,0.355512,0.355512,44.794512,193.043016,193.043016,0,286925.2227
08:SK,2011,Male,35-64,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,35-64,(4).(7),Alcoholic myopathy,1,2,2,0,6135.0256,1,1,1,2,2,0,6135.0256
08:SK,2011,Male,35-64,(5).(1),Hypertension,89,255,255,0,392152.5579,0.240292,0.240292,21.385988,61.27446,61.27446,0,94231.12244
08:SK,2011,Male,35-64,(5).(2),Ischaemic heart disease,1187,5640,5640,0,14097105.22,0.039353,-0.14765,46.712011,221.95092,221.95092,0,554763.3817
08:SK,2011,Male,35-64,(5).(3),Alcoholic cardiomypathy,5,40,40,0,94481.9753,1,1,5,40,40,0,94481.9753
08:SK,2011,Male,35-64,(5).(4),Atrial fibrillation and cardiac arrhythmia,332,1294,1294,0,2105142.164,0.160442,0.160442,53.266744,207.611948,207.611948,0,337753.2191
08:SK,2011,Male,35-64,(5).(5),Haemorrhagic stroke,60,712,707,5,1126651.693,0.247324,0.247324,14.83944,176.094688,174.858068,1.23662,278648.0033
08:SK,2011,Male,35-64,(5).(6),Ischaemic stroke,183,1853,1728,125,2460518.05,0.016426,0.016426,3.005958,30.437378,28.384128,2.05325,40416.46948
08:SK,2011,Male,35-64,(5).(7),Oesophageal varices,14,125,125,0,113769.1001,0.567332,0.567332,7.942648,70.9165,70.9165,0,64544.8511
08:SK,2011,Male,35-64,(6).(1),Alcoholic gastritis,32,74,74,0,106381.4079,1,1,32,74,74,0,106381.4079
08:SK,2011,Male,35-64,(6).(2),Liver cirrhosis,144,1442,1398,44,1970853.99,0.567332,0.567332,81.695808,818.092744,793.130136,24.962608,1118128.536
08:SK,2011,Male,35-64,(6).(3),Acute pancreatitis,163,849,848,1,923523.3269,0.438482,0.438482,71.472566,372.271218,371.832736,0.438482,404948.3554
08:SK,2011,Male,35-64,(6).(4),Chronic pancreatitis,24,152,152,0,210369.6296,0.564992,0.564992,13.559808,85.878784,85.878784,0,118857.1578
08:SK,2011,Male,35-64,(6).(5),Alcohol-induced pancreatitis,64,549,549,0,696374.1131,1,1,64,549,549,0,696374.1131
08:SK,2011,Male,35-64,(7).(1),Motor vehicle collisions,206,2290,2271,19,3576291.387,0.22872209,0.22872209,47.11675054,523.7735861,519.4278664,4.34571971,817976.8405
08:SK,2011,Male,35-64,(8).(1),Falls,563,4296,3848,448,5596810.166,0.257466,0.257466,144.953358,1106.073936,990.729168,115.344768,1440988.326
08:SK,2011,Male,35-64,(8).(2),Drowning,1,2,2,0,7712.1902,0.257466,0.257466,0.257466,0.514932,0.514932,0,1985.626762
08:SK,2011,Male,35-64,(8).(3),Fires,13,138,128,10,315969.9943,0.257466,0.257466,3.347058,35.530308,32.955648,2.57466,81351.53055
08:SK,2011,Male,35-64,(8).(4),Accidental poisoning by substances other than alcohol,95,491,491,0,639196.0789,0.257466,0.257466,24.45927,126.415806,126.415806,0,164571.2577
08:SK,2011,Male,35-64,(8).(5).(1),Accidental poisoning by alcohol,8,14,14,0,24379.279,1,1,8,14,14,0,24379.279
08:SK,2011,Male,35-64,(8).(5).(2),Accidental poisoning by NB alcohol,4,19,19,0,40723.7653,1,1,4,19,19,0,40723.7653
08:SK,2011,Male,35-64,(8).(6),Other unintentional injuries,427,2523,2495,28,4011857.264,0.257466,0.257466,109.937982,649.586718,642.37767,7.209048,1032916.842
08:SK,2011,Male,35-64,(9).(1),Intentional self-poisoning by substances other than alcohol,80,569,569,0,518632.4566,0.305674,0.305674,24.45392,173.928506,173.928506,0,158532.4575
08:SK,2011,Male,35-64,(9).(2).(1),Intentional self-poisoning by alcohol,1,1,1,0,2285.5075,1,1,1,1,1,0,2285.5075
08:SK,2011,Male,35-64,(9).(2).(2),Intentional self-poisoning by NB alcohol,2,3,3,0,5084.6787,1,1,2,3,3,0,5084.6787
08:SK,2011,Male,35-64,(9).(3),Other intentional self-harm,22,236,236,0,314711.8044,0.305674,0.305674,6.724828,72.139064,72.139064,0,96199.2161
08:SK,2011,Male,35-64,(9).(4),Assault / homicide,137,933,685,248,1336408.025,0.305674,0.305674,41.877338,285.193842,209.38669,75.807152,408505.1865
08:SK,2011,Male,35-64,(9).(5),Other intentional injury,5,14,14,0,18892.8629,0.305674,0.305674,1.52837,4.279436,4.279436,0,5775.056974
08:SK,2011,Male,35-64,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,35-64,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,35-64,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,65+,(1).(1),Tuberculosis,1,14,14,0,23383.2081,0.415114,0.415114,0.415114,5.811596,5.811596,0,9706.697047
08:SK,2011,Male,65+,(1).(2),HIV,1,29,18,11,32329.2435,0.04314,0.04314,0.04314,1.25106,0.77652,0.47454,1394.683565
08:SK,2011,Male,65+,(1).(3),Lower respiratory tract infections,789,6403,5857,546,6366092.188,0.09346,0.09346,73.73994,598.42438,547.39522,51.02916,594974.9759
08:SK,2011,Male,65+,(2).(1),Oral cavity and pharynx cancer,15,139,139,0,270315.9645,0.497881,0.497881,7.468215,69.205459,69.205459,0,134585.1827
08:SK,2011,Male,65+,(2).(2),Oesaphageal cancer,24,432,418,14,580793.2409,0.506821,0.506821,12.163704,218.946672,211.851178,7.095494,294358.2111
08:SK,2011,Male,65+,(2).(3),Colorectal cancer,268,4105,3892,213,5484323.615,0.309102,0.309102,82.839336,1268.86371,1203.024984,65.838726,1695215.398
08:SK,2011,Male,65+,(2).(4),Liver cancer,15,220,220,0,211461.666,0.216346,0.216295,3.24519,47.59612,47.59612,0,45748.88559
08:SK,2011,Male,65+,(2).(5),Pancreatic cancer,41,522,500,22,597600.4441,0.14677,0.14677,6.01757,76.61394,73.385,3.22894,87709.81718
08:SK,2011,Male,65+,(2).(6),Laryngeal cancer,9,130,130,0,273496.1929,0.302572,0.302572,2.723148,39.33436,39.33436,0,82752.29008
08:SK,2011,Male,65+,(2).(7),Breast cancer,3,8,8,0,18375.5896,0,0,0,0,0,0,0
08:SK,2011,Male,65+,(3).(1),Diabetes,504,5376,4485,891,6208555.947,0.053732,0.053693,27.080928,288.863232,240.98802,47.875212,333598.1281
08:SK,2011,Male,65+,(4).(1),Alcoholic psychoses,57,721,463,258,493260.6303,1,1,57,721,463,258,493260.6303
08:SK,2011,Male,65+,(4).(2),Alcohol abuse,5,12,12,0,15000.8216,1,1,5,12,12,0,15000.8216
08:SK,2011,Male,65+,(4).(3),Alcohol dependence,19,166,113,53,122980.5861,1,1,19,166,113,53,122980.5861
08:SK,2011,Male,65+,(4).(4),Degeneration of nervous system due to alcohol,1,37,37,0,25381.3007,1,1,1,37,37,0,25381.3007
08:SK,2011,Male,65+,(4).(5),Epilepsy,31,208,174,34,278681.9744,0.266117,0.266117,8.249627,55.352336,46.304358,9.047978,74162.01098
08:SK,2011,Male,65+,(4).(6),Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,65+,(4).(7),Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,65+,(5).(1),Hypertension,78,281,281,0,340808.0884,0.190054,0.190054,14.824212,53.405174,53.405174,0,64771.94043
08:SK,2011,Male,65+,(5).(2),Ischaemic heart disease,1565,10880,10341,539,21428825.64,0.007117,-0.15347,11.138105,77.43296,73.596897,3.836063,152508.9521
08:SK,2011,Male,65+,(5).(3),Alcoholic cardiomypathy,3,41,41,0,57578.7441,1,1,3,41,41,0,57578.7441
08:SK,2011,Male,65+,(5).(4),Atrial fibrillation and cardiac arrhythmia,638,3640,3614,26,5136975.723,0.11624,0.11624,74.16112,423.1136,420.09136,3.02224,597122.058
08:SK,2011,Male,65+,(5).(5),Haemorrhagic stroke,85,1264,1072,192,1704906.741,0.214747,0.214747,18.253495,271.440208,230.208784,41.231424,366123.6079
08:SK,2011,Male,65+,(5).(6),Ischaemic stroke,478,7103,6050,1053,7089782.94,-0.01042,-0.01042,-4.98076,-74.01326,-63.041,-10.97226,-73875.53823
08:SK,2011,Male,65+,(5).(7),Oesophageal varices,6,36,36,0,32849.4482,0.540176,0.540176,3.241056,19.446336,19.446336,0,17744.48353
08:SK,2011,Male,65+,(6).(1),Alcoholic gastritis,5,25,24,1,19777.7348,1,1,5,25,24,1,19777.7348
08:SK,2011,Male,65+,(6).(2),Liver cirrhosis,40,657,482,175,658890.4662,0.540176,0.540176,21.60704,354.895632,260.364832,94.5308,355916.8165
08:SK,2011,Male,65+,(6).(3),Acute pancreatitis,71,641,638,3,820471.5127,0.407436,0.407436,28.927956,261.166476,259.944168,1.222308,334289.6312
08:SK,2011,Male,65+,(6).(4),Chronic pancreatitis,13,110,110,0,91048.4264,0.50073,0.50073,6.50949,55.0803,55.0803,0,45590.67855
08:SK,2011,Male,65+,(6).(5),Alcohol-induced pancreatitis,9,66,66,0,104264.6906,1,1,9,66,66,0,104264.6906
08:SK,2011,Male,65+,(7).(1),Motor vehicle collisions,67,881,812,69,1080817.259,0.10116554,0.10116554,6.77809118,89.12684074,82.14641848,6.98042226,109341.4617
08:SK,2011,Male,65+,(8).(1),Falls,1034,15151,12240,2911,15087810.88,0.180801,0.180801,186.948234,2739.315951,2213.00424,526.311711,2727891.294
08:SK,2011,Male,65+,(8).(2),Drowning,0,0,0,0,0,0.180801,0.180801,0,0,0,0,0
08:SK,2011,Male,65+,(8).(3),Fires,5,54,54,0,86136.6501,0.180801,0.180801,0.904005,9.763254,9.763254,0,15573.59247
08:SK,2011,Male,65+,(8).(4),Accidental poisoning by substances other than alcohol,44,285,222,63,313027.0181,0.180801,0.180801,7.955244,51.528285,40.137822,11.390463,56595.5979
08:SK,2011,Male,65+,(8).(5).(1),Accidental poisoning by alcohol,2,7,7,0,6351.2203,1,1,2,7,7,0,6351.2203
08:SK,2011,Male,65+,(8).(5).(2),Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,65+,(8).(6),Other unintentional injuries,142,1684,1486,198,2223223.573,0.180801,0.180801,25.673742,304.468884,268.670286,35.798598,401961.0451
08:SK,2011,Male,65+,(9).(1),Intentional self-poisoning by substances other than alcohol,11,105,96,9,58189.6471,0.216965,0.216965,2.386615,22.781325,20.82864,1.952685,12625.11678
08:SK,2011,Male,65+,(9).(2).(1),Intentional self-poisoning by alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,65+,(9).(2).(2),Intentional self-poisoning by NB alcohol,1,3,3,0,5643.7237,1,1,1,3,3,0,5643.7237
08:SK,2011,Male,65+,(9).(3),Other intentional self-harm,2,10,10,0,7950.2314,0.216965,0.216965,0.43393,2.16965,2.16965,0,1724.921956
08:SK,2011,Male,65+,(9).(4),Assault / homicide,11,266,72,194,176104.8706,0.216965,0.216965,2.386615,57.71269,15.62148,42.09121,38208.59325
08:SK,2011,Male,65+,(9).(5),Other intentional injury,0,0,0,0,0,0.216965,0.216965,0,0,0,0,0
08:SK,2011,Male,65+,(A).(1),Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,65+,(A).(2),Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2011,Male,65+,(A).(3),Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2012,Female,15-34,(1).(1),Tuberculosis,5,98,98,0,217434.645,0.24186,0.24186,1.2093,23.70228,23.70228,0,52588.74324
08:SK,2012,Female,15-34,(1).(2),HIV,25,341,341,0,765513.2009,0.024781,0.024781,0.619525,8.450321,8.450321,0,18970.18263
08:SK,2012,Female,15-34,(1).(3),Lower respiratory tract infections,139,592,592,0,894279.7401,0.056308,0.056308,7.826812,33.334336,33.334336,0,50355.10361
08:SK,2012,Female,15-34,(2).(1),Oral cavity and pharynx cancer,0,0,0,0,0,0.318888,0.318888,0,0,0,0,0
08:SK,2012,Female,15-34,(2).(2),Oesaphageal cancer,0,0,0,0,0,0.36752,0.36752,0,0,0,0,0
08:SK,2012,Female,15-34,(2).(3),Colorectal cancer,5,36,36,0,65615.7459,0.040618,0.040618,0.20309,1.462248,1.462248,0,2665.180367
08:SK,2012,Female,15-34,(2).(4),Liver cancer,2,3,3,0,11286.684,0.193383,0.193365,0.386766,0.580149,0.580149,0,2182.652812
08:SK,2012,Female,15-34,(2).(5),Pancreatic cancer,0,0,0,0,0,0.035247,0.035247,0,0,0,0,0
08:SK,2012,Female,15-34,(2).(6),Laryngeal cancer,0,0,0,0,0,0.188156,0.188156,0,0,0,0,0
08:SK,2012,Female,15-34,(2).(7),Breast cancer,7,10,10,0,43717.3611,0.129266,0.129266,0.904862,1.29266,1.29266,0,5651.1684
08:SK,2012,Female,15-34,(3).(1),Diabetes,29,108,108,0,129866.2872,-0.18412,-0.18412,-5.33948,-19.88496,-19.88496,0,-23910.9808
08:SK,2012,Female,15-34,(4).(1),Alcoholic psychoses,66,153,153,0,198234.086,1,1,66,153,153,0,198234.086
08:SK,2012,Female,15-34,(4).(2),Alcohol abuse,16,52,52,0,56733.6642,1,1,16,52,52,0,56733.6642
08:SK,2012,Female,15-34,(4).(3),Alcohol dependence,19,127,127,0,99811.7492,1,1,19,127,127,0,99811.7492
08:SK,2012,Female,15-34,(4).(4),Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
08:SK,2012,Female,15-34,(4).(5),Epilepsy,63,283,275,8,478280.3804,0.155952,0.155952,9.824976,44.134416,42.8868,1.247616,74588.78188
